Lateral um,Raw Nanometer
12511.1,-0.72
12514.2,-0.46
12517.4,-0.15
12520.5,0.28
12523.6,0.51
12526.8,0.66
12529.9,0.69
12533.0,0.61
12536.1,0.50
12539.3,0.34
12542.4,0.19
12545.5,-0.00
12548.6,-0.16
12551.8,-0.27
12554.9,-0.83
12558.0,-1.47
12561.2,-1.63
12564.3,-1.49
12567.4,-1.53
12570.5,-1.08
12573.7,-0.82
12576.8,-0.99
12579.9,-1.27
12583.0,-1.82
12586.2,-2.34
12589.3,-2.43
12592.4,-2.24
12595.6,-1.98
12598.7,-1.83
12601.8,-1.82
12604.9,-2.37
12608.1,-2.72
12611.2,-2.80
12614.3,-2.70
12617.5,-2.03
12620.6,-1.34
12623.7,-1.10
12626.8,-0.99
12630.0,-0.93
12633.1,-1.31
12636.2,-1.41
12639.4,-1.25
12642.5,-1.09
12645.6,-0.73
12648.7,-0.62
12651.9,-0.88
12655.0,-1.19
12658.1,-1.30
12661.2,-1.44
12664.4,-1.37
12667.5,-0.90
12670.6,-1.00
12673.8,-1.02
12676.9,-1.32
12680.0,-1.62
12683.1,-1.51
12686.3,-1.24
12689.4,-0.96
12692.5,-0.67
12695.7,-0.26
12698.8,-0.59
12701.9,-1.07
12705.0,-1.57
12708.2,-1.75
12711.3,-1.44
12714.4,-0.94
12717.5,-0.79
12720.7,-0.89
12723.8,-1.44
12726.9,-2.42
12730.1,-3.00
12733.2,-3.11
12736.3,-3.10
12739.4,-2.73
12742.6,-2.43
12745.7,-2.32
12748.8,-2.39
12752.0,-2.86
12755.1,-3.49
12758.2,-3.40
12761.3,-3.00
12764.5,-3.04
12767.6,-2.84
12770.7,-2.58
12773.8,-2.81
12777.0,-3.07
12780.1,-3.20
12783.2,-3.13
12786.4,-2.67
12789.5,-2.07
12792.6,-1.78
12795.7,-1.71
12798.9,-1.92
12802.0,-1.96
12805.1,-1.70
12808.3,-1.26
12811.4,-0.99
12814.5,-0.70
12817.6,-0.48
12820.8,-1.00
12823.9,-1.56
12827.0,-1.73
12830.1,-1.72
12833.3,-1.32
12836.4,-0.79
12839.5,-0.56
12842.7,-0.55
12845.8,-1.08
12848.9,-1.55
12852.0,-1.93
12855.2,-1.84
12858.3,-1.47
12861.4,-0.68
12864.5,-0.66
12867.7,-0.94
12870.8,-1.40
12873.9,-1.99
12877.1,-2.40
12880.2,-1.75
12883.3,-1.00
12886.4,-0.47
12889.6,0.10
12892.7,0.08
12895.8,-0.77
12899.0,-1.16
12902.1,-1.33
12905.2,-0.99
12908.3,-0.27
12911.5,0.45
12914.6,0.63
12917.7,0.45
12920.9,0.12
12924.0,-0.41
12927.1,-0.26
12930.2,0.18
12933.4,0.43
12936.5,1.04
12939.6,1.38
12942.7,0.88
12945.9,0.62
12949.0,0.63
12952.1,0.64
12955.3,0.95
12958.4,1.44
12961.5,1.75
12964.6,1.53
12967.8,0.99
12970.9,0.53
12974.0,-0.00
12977.2,-0.05
12980.3,-0.08
12983.4,0.13
12986.5,0.30
12989.7,0.20
12992.8,0.10
12995.9,-0.06
12999.0,-0.21
13002.2,-0.21
13005.3,-0.10
13008.4,0.09
13011.6,0.53
13014.7,0.74
13017.8,0.68
13020.9,0.50
13024.1,0.23
13027.2,0.13
13030.3,0.16
13033.5,0.39
13036.6,0.74
13039.7,1.08
13042.8,1.24
13046.0,0.97
13049.1,0.97
13052.2,0.97
13055.3,1.18
13058.5,1.44
13061.6,1.64
13064.7,1.49
13067.9,1.36
13071.0,1.46
13074.1,1.37
13077.2,1.47
13080.4,2.15
13083.5,2.59
13086.6,2.55
13089.8,2.20
13092.9,1.84
13096.0,1.52
13099.1,1.82
13102.3,2.28
13105.4,2.93
13108.5,3.12
13111.6,3.09
13114.8,2.89
13117.9,2.56
13121.0,2.48
13124.2,2.58
13127.3,3.06
13130.4,3.31
13133.5,3.27
13136.7,3.20
13139.8,2.62
13142.9,2.28
13146.0,2.32
13149.2,2.40
13152.3,2.81
13155.4,3.30
13158.6,3.58
13161.7,3.39
13164.8,3.10
13167.9,2.80
13171.1,2.64
13174.2,2.87
13177.3,3.32
13180.5,3.81
13183.6,3.87
13186.7,3.29
13189.8,2.80
13193.0,2.50
13196.1,2.11
13199.2,2.26
13202.4,2.72
13205.5,2.81
13208.6,2.83
13211.7,2.48
13214.9,1.90
13218.0,1.64
13221.1,1.95
13224.2,2.31
13227.4,2.88
13230.5,3.57
13233.6,3.58
13236.8,3.36
13239.9,3.06
13243.0,2.51
13246.1,2.52
13249.3,3.04
13252.4,3.30
13255.5,3.70
13258.7,4.27
13261.8,4.12
13264.9,3.81
13268.0,3.56
13271.2,3.22
13274.3,3.06
13277.4,3.40
13280.5,3.58
13283.7,3.06
13286.8,2.78
13289.9,2.33
13293.1,2.02
13296.2,2.11
13299.3,2.28
13302.4,2.67
13305.6,2.67
13308.7,2.30
13311.8,2.07
13315.0,1.88
13318.1,1.84
13321.2,2.18
13324.3,2.74
13327.5,2.70
13330.6,2.56
13333.7,2.04
13336.8,1.22
13340.0,0.77
13343.1,1.04
13346.2,1.34
13349.4,1.59
13352.5,1.56
13355.6,1.06
13358.7,0.56
13361.9,0.21
13365.0,0.18
13368.1,0.63
13371.3,1.42
13374.4,1.75
13377.5,2.03
13380.6,2.10
13383.8,1.84
13386.9,1.53
13390.0,1.71
13393.1,1.62
13396.3,1.89
13399.4,2.26
13402.5,2.08
13405.7,1.39
13408.8,0.94
13411.9,0.43
13415.0,0.13
13418.2,0.18
13421.3,0.27
13424.4,0.31
13427.5,0.10
13430.7,-0.38
13433.8,-1.02
13436.9,-1.40
13440.1,-1.67
13443.2,-1.92
13446.3,-1.75
13449.4,-1.86
13452.6,-2.00
13455.7,-2.28
13458.8,-2.76
13462.0,-3.02
13465.1,-3.10
13468.2,-3.14
13471.3,-3.30
13474.5,-3.20
13477.6,-3.22
13480.7,-3.43
13483.9,-3.79
13487.0,-3.90
13490.1,-3.75
13493.2,-3.61
13496.4,-3.46
13499.5,-3.27
13502.6,-3.05
13505.7,-3.32
13508.9,-3.35
13512.0,-3.41
13515.1,-3.88
13518.3,-3.88
13521.4,-3.78
13524.5,-3.86
13527.6,-4.09
13530.8,-4.25
13533.9,-4.61
13537.0,-4.83
13540.2,-4.66
13543.3,-4.52
13546.4,-4.65
13549.5,-4.79
13552.7,-5.06
13555.8,-5.27
13558.9,-5.39
13562.0,-5.42
13565.2,-5.37
13568.3,-5.07
13571.4,-5.24
13574.6,-5.44
13577.7,-5.61
13580.8,-5.71
13583.9,-5.57
13587.1,-5.26
13590.2,-4.77
13593.3,-4.53
13596.5,-4.33
13599.6,-4.30
13602.7,-4.60
13605.8,-4.67
13609.0,-4.66
13612.1,-4.31
13615.2,-3.77
13618.3,-3.39
13621.5,-3.28
13624.6,-3.55
13627.7,-4.15
13630.9,-4.49
13634.0,-4.28
13637.1,-4.02
13640.2,-3.55
13643.4,-3.05
13646.5,-3.06
13649.6,-3.59
13652.8,-4.23
13655.9,-4.67
13659.0,-4.76
13662.1,-4.27
13665.3,-4.27
13668.4,-4.50
13671.5,-4.89
13674.6,-5.92
13677.8,-6.75
13680.9,-7.19
13684.0,-7.10
13687.2,-6.88
13690.3,-6.47
13693.4,-6.58
13696.5,-7.29
13699.7,-7.87
13702.8,-8.58
13705.9,-9.18
13709.0,-8.85
13712.2,-8.45
13715.3,-8.37
13718.4,-8.16
13721.6,-8.31
13724.7,-8.96
13727.8,-9.35
13730.9,-9.55
13734.1,-9.59
13737.2,-9.42
13740.3,-9.21
13743.5,-9.31
13746.6,-9.80
13749.7,-10.17
13752.8,-10.68
13756.0,-10.75
13759.1,-10.81
13762.2,-10.73
13765.4,-10.56
13768.5,-10.94
13771.6,-11.55
13774.7,-11.94
13777.9,-12.23
13781.0,-12.25
13784.1,-12.26
13787.2,-12.49
13790.4,-12.80
13793.5,-13.18
13796.6,-13.62
13799.8,-13.86
13802.9,-13.84
13806.0,-14.02
13809.1,-14.15
13812.3,-14.32
13815.4,-14.72
13818.5,-15.45
13821.7,-15.73
13824.8,-16.17
13827.9,-16.10
13831.0,-15.63
13834.2,-15.30
13837.3,-15.13
13840.4,-15.20
13843.5,-15.62
13846.7,-16.35
13849.8,-16.71
13852.9,-16.72
13856.1,-16.70
13859.2,-16.35
13862.3,-16.35
13865.4,-16.51
13868.6,-16.88
13871.7,-17.49
13874.8,-17.70
13878.0,-17.29
13881.1,-16.99
13884.2,-16.56
13887.3,-15.96
13890.5,-15.91
13893.6,-15.95
13896.7,-15.90
13899.8,-15.87
13903.0,-15.99
13906.1,-15.97
13909.2,-15.67
13912.4,-15.74
13915.5,-15.97
13918.6,-16.49
13921.7,-16.85
13924.9,-16.96
13928.0,-17.34
13931.1,-17.45
13934.3,-17.55
13937.4,-18.05
13940.5,-18.69
13943.6,-19.15
13946.8,-19.81
13949.9,-20.04
13953.0,-20.17
13956.1,-20.38
13959.3,-20.59
13962.4,-20.66
13965.5,-21.23
13968.7,-21.83
13971.8,-21.82
13974.9,-21.99
13978.0,-22.22
13981.2,-21.79
13984.3,-21.55
13987.4,-21.40
13990.5,-21.44
13993.7,-21.55
13996.8,-21.65
13999.9,-21.45
14003.1,-21.24
14006.2,-21.27
14009.3,-21.13
14012.4,-21.40
14015.6,-22.12
14018.7,-22.44
14021.8,-22.51
14025.0,-22.39
14028.1,-21.62
14031.2,-20.79
14034.3,-20.75
14037.5,-20.92
14040.6,-21.26
14043.7,-21.70
14046.9,-21.88
14050.0,-21.95
14053.1,-21.76
14056.2,-21.57
14059.4,-21.46
14062.5,-21.90
14065.6,-22.56
14068.7,-23.27
14071.9,-23.73
